RBR XR-420  5.40 012056 (Windows: 6.13 - Minimum required: 5.11)
Host time     19/06/30 20:59:53
Logger time   19/06/30 21:01:21
Logging start 18/08/01 11:00:00
Logging end   26/08/01 11:00:00
Sample period          08:00:00
Number of channels =  8, number of samples =   1001, mode: Logging Stopped by User
N08%9.4f
Calibration  1: 0.004322570446620
                -0.000277846908580
                0.000003633623360
                -0.000000127546420 Degrees_C
Calibration  2: 0.004322598091600
                -0.000277865390420
                0.000003645638560
                -0.000000130380310 Degrees_C
Calibration  3: 0.004322471848990
                -0.000277855826490
                0.000003641321990
                -0.000000129694670 Degrees_C
Calibration  4: 0.004322316206420
                -0.000277838732040
                0.000003632299620
                -0.000000127458190 Degrees_C
Calibration  5: 0.004322571772840
                -0.000277842355080
                0.000003631396360
                -0.000000127435360 Degrees_C
Calibration  6: 0.004322421956680
                -0.000277833086750
                0.000003630256850
                -0.000000127322460 Degrees_C
Calibration  7: 0.004322371885380
                -0.000278014712690
                0.000003747031430
                -0.000000160865910 Degrees_C
Calibration  8: 0.004322837882030
                -0.000277851685740
                0.000003633921760
                -0.000000127878440 Degrees_C
COMMENT: NC-01
Memory type: 3 AT45DB642
Logger start:Start of logging 

     Temp      Temp      Temp      Temp      Temp      Temp      Temp      Temp 
  -6.2843   -6.3106   -6.3008   -5.9402   -5.0327   -3.7217   -3.4031   -3.6516 
  -2.5920   -4.7572   -6.2224   -5.9148   -5.0335   -3.7256   -3.4058   -3.6520 
   5.7076    1.6536   -5.6714   -5.8848   -5.0339   -3.7289   -3.4083   -3.6529 
 -16.3429  -12.8270   -6.1779   -5.8470   -5.0364   -3.7325   -3.4097   -3.6530 
   3.4648   -6.8269   -6.9559   -5.8151   -5.0363   -3.7364   -3.4128   -3.6535 
   7.9105    4.0073   -5.1798   -5.8004   -5.0370   -3.7401   -3.4153   -3.6534 
 -11.4067   -8.9537   -4.9407   -5.7456   -5.0375   -3.7432   -3.4172   -3.6530 
  -0.3783   -3.9713   -5.4737   -5.6666   -5.0380   -3.7463   -3.4197   -3.6540 
   1.8589    0.3138   -4.9331   -5.6186   -5.0377   -3.7504   -3.4225   -3.6527 
  -8.6891   -7.7963   -5.2502   -5.5722   -5.0370   -3.7533   -3.4246   -3.6523 
  -6.0325   -6.5106   -5.7868   -5.5333   -5.0354   -3.7562   -3.4271   -3.6535 
  -2.3376   -3.1319   -5.4649   -5.5210   -5.0334   -3.7603   -3.4294   -3.6538 
 -14.2416  -13.0579   -6.4669   -5.5169   -5.0305   -3.7636   -3.4308   -3.6539 
  -7.8026  -11.6337   -7.4364   -5.5448   -5.0279   -3.7673   -3.4337   -3.6543 
  -3.4739   -5.4502   -6.8867   -5.6227   -5.0238   -3.7705   -3.4366   -3.6544 
 -20.6925  -18.0634   -7.8423   -5.6995   -5.0211   -3.7747   -3.4386   -3.6538 
  -1.8547  -11.4979   -8.9404   -5.7800   -5.0178   -3.7773   -3.4408   -3.6547 
  -0.4437   -2.6056   -7.3781   -5.8838   -5.0145   -3.7806   -3.4426   -3.6545 
 -21.9554  -18.9425   -8.2767   -5.9489   -5.0131   -3.7834   -3.4454   -3.6550 
  -2.0501  -10.3053   -9.2481   -6.0037   -5.0125   -3.7872   -3.4469   -3.6553 
  -0.7060   -2.9851   -7.5861   -6.0836   -5.0116   -3.7905   -3.4497   -3.6563 
 -16.7010  -15.5767   -8.0888   -6.1215   -5.0140   -3.7934   -3.4508   -3.6564 
  -5.5209  -10.6882   -8.3682   -6.1373   -5.0156   -3.7978   -3.4530   -3.6557 
   1.0681   -1.8529   -7.2938   -6.1634   -5.0198   -3.8012   -3.4566   -3.6555 
 -18.7822  -16.4806   -7.9950   -6.1652   -5.0236   -3.8038   -3.4581   -3.6561 
  -3.0198   -8.4218   -8.5778   -6.1694   -5.0276   -3.8066   -3.4604   -3.6555 
   3.4540    0.2082   -7.2129   -6.1987   -5.0315   -3.8108   -3.4631   -3.6568 
 -17.6979  -15.5102   -7.8063   -6.1990   -5.0375   -3.8133   -3.4662   -3.6567 
   2.2680   -5.6820   -8.3783   -6.1931   -5.0426   -3.8170   -3.4677   -3.6575 
   8.2556    4.8123   -6.7309   -6.2073   -5.0457   -3.8203   -3.4699   -3.6564 
 -13.2479  -11.2424   -6.8562   -6.1867   -5.0524   -3.8231   -3.4716   -3.6575 
   1.8086   -2.0850   -7.1156   -6.1453   -5.0566   -3.8264   -3.4746   -3.6569 
   4.8328    3.4834   -5.9942   -6.1150   -5.0616   -3.8296   -3.4763   -3.6570 
  -0.2768   -0.4254   -4.9923   -6.0444   -5.0657   -3.8326   -3.4796   -3.6575 
  -1.0379   -1.6901   -4.7349   -5.9032   -5.0693   -3.8354   -3.4817   -3.6580 
  -2.2886   -2.6202   -4.6713   -5.7592   -5.0737   -3.8390   -3.4831   -3.6578 
 -16.9504  -13.5916   -5.6002   -5.6476   -5.0756   -3.8413   -3.4853   -3.6588 
  -4.2082   -9.1166   -5.8463   -5.5708   -5.0772   -3.8441   -3.4883   -3.6586 
  -1.8841   -3.7436   -5.4945   -5.5247   -5.0765   -3.8474   -3.4900   -3.6590 
 -19.4948  -15.1593   -6.2305   -5.4985   -5.0752   -3.8498   -3.4917   -3.6595 
  -0.9052   -6.5805   -6.2568   -5.4868   -5.0698   -3.8530   -3.4947   -3.6588 
   2.5314    0.2108   -5.5410   -5.4850   -5.0650   -3.8566   -3.4966   -3.6594 
 -16.3853  -13.1673   -5.9945   -5.4783   -5.0608   -3.8591   -3.4989   -3.6604 
  -0.5397   -4.8853   -6.3127   -5.4701   -5.0554   -3.8626   -3.5008   -3.6598 
   1.9550    0.3216   -5.5305   -5.4718   -5.0488   -3.8657   -3.5027   -3.6600 
 -15.1392  -13.0640   -6.0509   -5.4654   -5.0435   -3.8678   -3.5054   -3.6608 
   0.7267   -4.8573   -6.4709   -5.4609   -5.0373   -3.8719   -3.5071   -3.6613 
   4.6131    2.1678   -5.3655   -5.4705   -5.0316   -3.8739   -3.5097   -3.6611 
 -11.5209  -10.0529   -5.6617   -5.4607   -5.0262   -3.8763   -3.5113   -3.6611 
  -1.0702   -5.9537   -6.3231   -5.4435   -5.0216   -3.8794   -3.5140   -3.6628 
   1.0372   -0.1325   -5.5979   -5.4519   -5.0164   -3.8819   -3.5170   -3.6621 
  -2.3453   -3.0004   -5.2672   -5.4512   -5.0117   -3.8849   -3.5177   -3.6620 
  -1.5031   -2.8599   -5.1845   -5.4263   -5.0074   -3.8881   -3.5197   -3.6625 
   0.6158   -0.5989   -4.9986   -5.3937   -5.0030   -3.8912   -3.5228   -3.6630 
 -17.4444  -13.9411   -5.7064   -5.3614   -4.9987   -3.8943   -3.5248   -3.6630 
  -0.6191   -3.1985   -5.5470   -5.3341   -4.9941   -3.8963   -3.5266   -3.6637 
   3.8939    1.8416   -4.7735   -5.3123   -4.9907   -3.8997   -3.5286   -3.6636 
  -0.8754   -0.8511   -3.5599   -5.2695   -4.9857   -3.9018   -3.5317   -3.6638 
  -1.9174   -2.4183   -3.7874   -5.1730   -4.9820   -3.9044   -3.5332   -3.6648 
   3.8800    2.0050   -3.7062   -5.0668   -4.9774   -3.9065   -3.5353   -3.6648 
  -7.6979   -5.5528   -3.7348   -4.9767   -4.9711   -3.9094   -3.5385   -3.6644 
   6.0756    0.8826   -3.9044   -4.8954   -4.9657   -3.9121   -3.5398   -3.6647 
   6.3725    4.2270   -3.2321   -4.8250   -4.9581   -3.9146   -3.5417   -3.6660 
   1.4591    0.7858   -2.6348   -4.7474   -4.9497   -3.9173   -3.5442   -3.6656 
   4.0289    2.9156   -2.3861   -4.6445   -4.9394   -3.9194   -3.5472   -3.6657 
   6.5309    5.2291   -2.0020   -4.5361   -4.9294   -3.9220   -3.5482   -3.6664 
  -4.3256   -3.4890   -2.1714   -4.4307   -4.9175   -3.9244   -3.5498   -3.6671 
  11.9618    6.1351   -2.0900   -4.3267   -4.9054   -3.9270   -3.5523   -3.6676 
  11.5845    9.3057   -1.5634   -4.2253   -4.8917   -3.9297   -3.5544   -3.6679 
  -5.5456   -4.2057   -1.8914   -4.1130   -4.8765   -3.9315   -3.5566   -3.6679 
  12.7140    8.1840   -1.8793   -3.9843   -4.8609   -3.9337   -3.5595   -3.6688 
  12.1370   10.1566   -1.1471   -3.1707   -4.8419   -3.9356   -3.5614   -3.6683 
  -5.0009   -3.8039   -1.1060   -2.9414   -4.8219   -3.9384   -3.5626   -3.6695 
  12.2741    8.1799   -0.9597   -3.0111   -4.7990   -3.9405   -3.5647   -3.6695 
  10.7187    9.6231   -0.6853   -3.0236   -4.7715   -3.9426   -3.5665   -3.6699 
  -5.2407   -3.9963   -1.0100   -3.0083   -4.7412   -3.9442   -3.5700   -3.6696 
   9.3156    6.0641   -0.8932   -2.9776   -4.7090   -3.9460   -3.5709   -3.6704 
   9.5456    8.9324   -0.6289   -2.9391   -4.6742   -3.9482   -3.5730   -3.6706 
  -4.3379   -4.0609   -1.0130   -2.8990   -4.6402   -3.9510   -3.5751   -3.6713 
   9.4557    6.0577   -0.8448   -2.8577   -4.6046   -3.9522   -3.5773   -3.6719 
  10.4333    9.9241   -0.5205   -2.8155   -4.5698   -3.9542   -3.5793   -3.6716 
  -3.7333   -2.9531   -0.9076   -2.7746   -4.5345   -3.9564   -3.5812   -3.6720 
  10.3461    7.1522   -0.7326   -2.7354   -4.4988   -3.9582   -3.5834   -3.6733 
  12.8523   12.1735   -0.3798   -2.6965   -4.4640   -3.9591   -3.5861   -3.6728 
  -1.2420   -0.8447   -0.7771   -2.6621   -4.4284   -3.9607   -3.5873   -3.6732 
  12.1949    7.9424   -0.5901   -2.6258   -4.3947   -3.9617   -3.5893   -3.6742 
  15.8267   14.2854   -0.2109   -2.5911   -4.3603   -3.9636   -3.5916   -3.6742 
  -2.1464   -1.8464   -0.7670   -2.5599   -4.3259   -3.9649   -3.5941   -3.6754 
   7.3799    5.6822   -0.6394   -2.5288   -4.2932   -3.9655   -3.5950   -3.6755 
  12.4046   11.7048   -0.2125   -2.4979   -4.2609   -3.9670   -3.5968   -3.6760 
  -3.5616   -3.1176   -0.7889   -2.4704   -4.2284   -3.9674   -3.5991   -3.6762 
  17.4880   13.7353   -0.3662   -2.4423   -4.1967   -3.9688   -3.6018   -3.6772 
  22.4042   21.5447    0.2772   -2.4142   -4.1657   -3.9692   -3.6033   -3.6764 
   5.5451    5.0450   -0.4308   -2.3896   -4.1366   -3.9698   -3.6045   -3.6778 
  17.1499   13.7514   -0.1854   -2.3641   -4.1044   -3.9685   -3.6076   -3.6784 
  20.0215   19.6935    0.2652   -2.3393   -4.0750   -3.9699   -3.6089   -3.6784 
   1.2667    2.0067   -0.4795   -2.3189   -4.0477   -3.9699   -3.6119   -3.6787 
  18.0379   14.5626   -0.1058   -2.2962   -4.0194   -3.9699   -3.6132   -3.6793 
  23.9497   23.0324    0.3910   -2.2738   -3.9909   -3.9690   -3.6154   -3.6788 
  -2.4028   -1.5967   -0.5828   -2.2548   -3.9646   -3.9680   -3.6170   -3.6801 
  18.4847   14.8061   -0.0802   -2.2341   -3.9375   -3.9681   -3.6185   -3.6804 
  23.9667   23.0688    0.3587   -2.2130   -3.9117   -3.9673   -3.6211   -3.6805 
   2.0824    1.2145   -0.4778   -2.1960   -3.8865   -3.9660   -3.6234   -3.6812 
  21.1952   17.3017   -0.0129   -2.1771   -3.8623   -3.9645   -3.6250   -3.6820 
  19.7106   18.7567    0.3254   -2.1570   -3.8363   -3.9628   -3.6270   -3.6816 
   2.5874    2.3634   -0.3670   -2.1409   -3.8136   -3.9612   -3.6285   -3.6834 
   3.3197    2.8647   -0.3851   -2.1244   -3.7905   -3.9608   -3.6301   -3.6832 
  12.1796   10.9478   -0.0653   -2.1067   -3.7678   -3.9596   -3.6327   -3.6836 
   2.2115    2.2196   -0.3641   -2.0901   -3.7439   -3.9569   -3.6344   -3.6846 
  14.8946   11.3732   -0.2389   -2.0735   -3.7218   -3.9551   -3.6363   -3.6852 
  20.4902   19.7829    0.3496   -2.0558   -3.6998   -3.9533   -3.6385   -3.6838 
   3.2125    3.5359   -0.2261   -2.0410   -3.6786   -3.9513   -3.6394   -3.6854 
  17.4925   14.9322    0.0942   -2.0251   -3.6576   -3.9488   -3.6418   -3.6866 
  19.8612   19.4525    0.5096   -2.0087   -3.6366   -3.9463   -3.6431   -3.6865 
   9.5466    9.3163    0.0667   -1.9953   -3.6166   -3.9440   -3.6455   -3.6876 
  12.0812   11.5237    0.1349   -1.9800   -3.5975   -3.9411   -3.6465   -3.6867 
  10.5939    9.8631    0.0828   -1.9667   -3.5771   -3.9383   -3.6487   -3.6884 
   2.7480    2.8699   -0.2144   -1.9532   -3.5584   -3.9346   -3.6499   -3.6884 
   4.7174    3.8130   -0.2345   -1.9401   -3.5393   -3.9330   -3.6518   -3.6891 
  12.5508   12.3977    0.1880   -1.9245   -3.5211   -3.9295   -3.6535   -3.6894 
  -2.5429   -1.6789   -0.3777   -1.9117   -3.5030   -3.9260   -3.6552   -3.6901 
  10.8337    7.8564   -0.2276   -1.8990   -3.4847   -3.9235   -3.6574   -3.6912 
  16.2716   15.0409    0.3629   -1.8859   -3.4665   -3.9199   -3.6584   -3.6909 
  -0.4288    0.0689   -0.2916   -1.8746   -3.4491   -3.9163   -3.6595   -3.6920 
  18.8075   14.7277    0.1524   -1.8612   -3.4321   -3.9131   -3.6622   -3.6924 
  19.4742   18.7844    0.7009   -1.8484   -3.4146   -3.9089   -3.6626   -3.6927 
   0.1293    1.4479   -0.0938   -1.8375   -3.3982   -3.9059   -3.6647   -3.6930 
  16.5355   13.3913    0.2908   -1.8253   -3.3815   -3.9020   -3.6662   -3.6935 
  16.0812   15.6547    0.7293   -1.8136   -3.3651   -3.8985   -3.6681   -3.6941 
  -0.2147   -0.2494   -0.2614   -1.8036   -3.3496   -3.8944   -3.6697   -3.6945 
  10.3643    7.0310   -0.1207   -1.7928   -3.3337   -3.8902   -3.6707   -3.6953 
  14.7808   14.8358    0.6999   -1.7810   -3.3179   -3.8869   -3.6723   -3.6957 
   0.5584    0.9390   -0.0429   -1.7708   -3.3027   -3.8838   -3.6742   -3.6962 
   6.5569    6.0427    0.0279   -1.7611   -3.2878   -3.8796   -3.6767   -3.6961 
  12.7780   10.8635    0.5286   -1.7497   -3.2727   -3.8756   -3.6767   -3.6974 
   0.5939    0.7190   -0.0275   -1.7408   -3.2584   -3.8714   -3.6784   -3.6981 
  16.8635   13.0013    0.3309   -1.7308   -3.2443   -3.8667   -3.6803   -3.6982 
  20.5180   19.5263    1.1060   -1.7185   -3.2291   -3.8625   -3.6812   -3.6991 
   3.2866    4.1534    0.3908   -1.7094   -3.2153   -3.8583   -3.6825   -3.6989 
  19.7805   16.6691    0.6529   -1.7007   -3.2009   -3.8541   -3.6845   -3.6996 
  21.9897   21.4706    1.3830   -1.6897   -3.1881   -3.8501   -3.6851   -3.7002 
  -0.1213    0.7482    0.2608   -1.6815   -3.1747   -3.8452   -3.6869   -3.7010 
  17.1998   15.4504    0.6535   -1.6728   -3.1600   -3.8410   -3.6872   -3.7011 
  20.9863   20.7750    1.4855   -1.6625   -3.1472   -3.8363   -3.6890   -3.7013 
  -2.4963   -1.1883    0.1814   -1.6555   -3.1351   -3.8323   -3.6900   -3.7023 
  21.1316   17.5026    0.6041   -1.6468   -3.1218   -3.8276   -3.6921   -3.7028 
  23.3310   22.1456    1.7529   -1.6351   -3.1087   -3.8239   -3.6924   -3.7030 
   1.8553    2.0779    0.5690   -1.6279   -3.0968   -3.8189   -3.6937   -3.7040 
  23.4334   19.4097    0.9052   -1.6212   -3.0840   -3.8145   -3.6949   -3.7044 
  24.5672   23.7216    2.0892   -1.6094   -3.0716   -3.8097   -3.6959   -3.7046 
   0.3529    1.1756    0.6820   -1.6029   -3.0602   -3.8065   -3.6974   -3.7058 
  24.2199   19.9762    1.1053   -1.5949   -3.0484   -3.8008   -3.6980   -3.7058 
  20.6087   19.2633    2.1005   -1.5853   -3.0356   -3.7961   -3.6984   -3.7065 
   3.8867    3.5342    0.8426   -1.5780   -3.0252   -3.7919   -3.7001   -3.7065 
   6.8607    6.2038    0.5149   -1.5706   -3.0138   -3.7871   -3.7007   -3.7083 
  19.4574   18.8670    1.7089   -1.5605   -3.0017   -3.7823   -3.7015   -3.7078 
   6.8973    6.5909    1.0065   -1.5539   -2.9906   -3.7779   -3.7022   -3.7090 
   8.8601    8.3980    0.9451   -1.5469   -2.9796   -3.7738   -3.7037   -3.7096 
  17.3536   16.7549    1.6527   -1.5372   -2.9687   -3.7687   -3.7055   -3.7102 
   5.6535    5.1491    0.9322   -1.5305   -2.9575   -3.7633   -3.7053   -3.7100 
   7.8958    7.6336    1.0754   -1.5225   -2.9473   -3.7588   -3.7062   -3.7108 
   5.6987    5.4502    0.7059   -1.5146   -2.9366   -3.7546   -3.7073   -3.7115 
   2.6098    2.5718    0.3416   -1.5085   -2.9258   -3.7493   -3.7081   -3.7123 
  10.9883    8.2648    0.3982   -1.5018   -2.9155   -3.7450   -3.7084   -3.7137 
  13.2080   13.2778    1.3705   -1.4916   -2.9047   -3.7397   -3.7091   -3.7128 
   6.3089    6.0714    0.9205   -1.4855   -2.8949   -3.7350   -3.7096   -3.7141 
   8.5505    7.5654    0.8195   -1.4790   -2.8843   -3.7309   -3.7108   -3.7150 
  10.9727   10.9800    1.4183   -1.4705   -2.8747   -3.7263   -3.7113   -3.7147 
   3.4215    3.6308    0.7086   -1.4655   -2.8643   -3.7210   -3.7110   -3.7160 
   7.4044    5.9257    0.4646   -1.4593   -2.8547   -3.7168   -3.7129   -3.7164 
  13.0517   11.7689    1.1992   -1.4507   -2.8451   -3.7122   -3.7130   -3.7161 
  -4.2247   -3.2632    0.2576   -1.4444   -2.8357   -3.7073   -3.7134   -3.7172 
  16.3621   13.9333    0.5749   -1.4392   -2.8254   -3.7028   -3.7136   -3.7177 
  21.4394   20.6884    2.3457   -1.4295   -2.8156   -3.6978   -3.7149   -3.7187 
   7.3214    7.4165    1.5242   -1.4242   -2.8071   -3.6930   -3.7149   -3.7189 
   9.8015    9.2111    1.1396   -1.4185   -2.7969   -3.6885   -3.7155   -3.7200 
  16.2743   15.3990    2.1088   -1.4112   -2.7874   -3.6838   -3.7166   -3.7196 
   0.8812    1.5076    1.1536   -1.4051   -2.7781   -3.6796   -3.7171   -3.7210 
  18.4926   14.9653    1.1782   -1.3991   -2.7698   -3.6750   -3.7174   -3.7208 
  23.0214   22.0962    2.7417   -1.3893   -2.7595   -3.6699   -3.7170   -3.7206 
   0.6379    1.7353    1.6271   -1.3846   -2.7514   -3.6650   -3.7174   -3.7219 
  16.5741   13.2677    1.3709   -1.3805   -2.7428   -3.6609   -3.7171   -3.7224 
  22.2439   21.2207    2.9389   -1.3714   -2.7332   -3.6556   -3.7178   -3.7234 
   5.4428    5.2494    1.8501   -1.3666   -2.7258   -3.6513   -3.7181   -3.7238 
  13.8551   11.2422    1.4871   -1.3627   -2.7171   -3.6456   -3.7189   -3.7243 
  23.5218   22.8692    3.0782   -1.3535   -2.7074   -3.6414   -3.7189   -3.7242 
   3.9954    4.0830    2.0021   -1.3486   -2.7006   -3.6367   -3.7195   -3.7257 
  22.8229   20.7103    2.8599   -1.3412   -2.6910   -3.6323   -3.7186   -3.7250 
  26.3277   25.9850    4.1642   -1.3320   -2.6826   -3.6278   -3.7191   -3.7255 
   4.9414    5.8777    2.9744   -1.2882   -2.6747   -3.6228   -3.7194   -3.7271 
  27.6476   23.7682    3.0026   -1.3237   -2.6662   -3.6178   -3.7195   -3.7276 
  28.2067   27.1501    4.4255   -1.3160   -2.6574   -3.6138   -3.7197   -3.7275 
   8.5093    8.4538    3.2921   -1.3101   -2.6506   -3.6088   -3.7198   -3.7286 
  23.2029   20.1796    3.4548   -1.3044   -2.6423   -3.6049   -3.7197   -3.7285 
  23.0656   22.0396    4.5666   -1.2950   -2.6340   -3.5995   -3.7197   -3.7297 
   2.1589    3.1132    2.9991   -1.2910   -2.6268   -3.5953   -3.7198   -3.7307 
  11.7338   11.2455    2.6726   -1.2858   -2.6193   -3.5900   -3.7209   -3.7307 
   9.3897    8.9392    2.6428   -1.2791   -2.6111   -3.5854   -3.7199   -3.7319 
   4.9016    4.8615    2.1478   -1.2727   -2.6043   -3.5813   -3.7202   -3.7322 
   6.9857    6.0907    1.6433   -1.2677   -2.5957   -3.5769   -3.7201   -3.7327 
  10.3335    9.7484    2.1410   -1.2602   -2.5888   -3.5722   -3.7197   -3.7328 
   2.0867    2.6617    1.4100   -1.2544   -2.5808   -3.5671   -3.7192   -3.7340 
  11.4899    9.6341    1.6629   -1.2475   -2.5742   -3.5634   -3.7194   -3.7347 
  13.0657   13.4248    2.9121   -1.2400   -2.5664   -3.5585   -3.7200   -3.7352 
   2.9682    3.2117    1.9180   -1.2331   -2.5596   -3.5549   -3.7192   -3.7356 
  16.4821   13.0268    1.9666   -1.2274   -2.5519   -3.5495   -3.7190   -3.7358 
  23.4311   22.0708    3.7268   -1.2187   -2.5441   -3.5448   -3.7181   -3.7355 
  -0.6444    0.4445    2.2224   -1.2122   -2.5377   -3.5398   -3.7177   -3.7375 
  16.8492   13.4791    2.1261   -1.2078   -2.5299   -3.5362   -3.7178   -3.7377 
  19.9198   19.3079    3.9426   -1.1979   -2.5212   -3.5319   -3.7176   -3.7373 
   5.0458    5.0878    2.2015   -1.1942   -2.5149   -3.5266   -3.7173   -3.7385 
   9.8189    9.0775    2.0519   -1.1881   -2.5082   -3.5226   -3.7173   -3.7402 
  18.3365   16.9286    3.5022   -1.1813   -2.5009   -3.5179   -3.7174   -3.7396 
   1.5984    1.6437    1.4782   -1.1761   -2.4947   -3.5133   -3.7169   -3.7412 
  15.8714   12.4670    2.1753   -1.1706   -2.4869   -3.5095   -3.7165   -3.7407 
-142.9077 -142.0548 -143.3754 -142.4960 -143.8302 -142.6258 -144.5674 -144.7486 
