Date,Time,cm_0,cm_50,cm_75,cm_150,cm_250,cm_400
10/4/2017,6:00:00,-0.032,-0.395,537.327,537.327,-0.171,-0.199
10/4/2017,8:00:00,-0.032,-0.395,537.327,537.327,-0.171,-0.199
10/4/2017,10:00:00,-0.032,-0.395,537.327,537.327,-0.171,-0.199
10/4/2017,12:00:00,-0.032,-0.395,537.327,537.327,-0.171,-0.199
10/4/2017,14:00:00,-0.004,-0.367,537.327,537.327,-0.171,-0.199
10/4/2017,16:00:00,-0.004,-0.367,537.327,537.327,-0.171,-0.199
10/4/2017,18:00:00,-0.004,-0.367,537.327,537.327,-0.171,-0.199
10/4/2017,20:00:00,-0.032,-0.367,537.327,537.327,-0.171,-0.199
10/4/2017,22:00:00,-0.116,-0.367,537.327,537.327,-0.171,-0.199
11/4/2017,0:00:00,-0.227,-0.367,537.327,537.327,-0.171,-0.227
11/4/2017,2:00:00,-0.227,-0.367,537.327,537.327,-0.171,-0.199
11/4/2017,4:00:00,-0.283,-0.367,537.327,537.327,-0.199,-0.199
11/4/2017,6:00:00,-0.395,-0.367,537.327,537.327,-0.199,-0.227
11/4/2017,8:00:00,-0.451,-0.367,537.327,537.327,-0.199,-0.227
11/4/2017,10:00:00,-0.116,-0.339,537.327,537.327,-0.171,-0.199
11/4/2017,12:00:00,-0.032,-0.339,537.327,537.327,-0.171,-0.199
11/4/2017,14:00:00,-0.004,-0.339,537.327,537.327,-0.171,-0.199
11/4/2017,16:00:00,-0.004,-0.339,537.327,537.327,-0.171,-0.199
11/4/2017,18:00:00,-0.004,-0.339,537.327,537.327,-0.171,-0.199
11/4/2017,20:00:00,-0.004,-0.339,537.327,537.327,-0.171,-0.199
11/4/2017,22:00:00,-0.032,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,0:00:00,-0.06,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,2:00:00,-0.088,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,4:00:00,-0.116,-0.339,537.327,537.327,-0.199,-0.227
12/4/2017,6:00:00,-0.227,-0.339,537.327,537.327,-0.199,-0.227
12/4/2017,8:00:00,-0.116,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,10:00:00,0.024,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,12:00:00,0.051,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,14:00:00,0.079,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,16:00:00,0.079,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,18:00:00,0.051,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,20:00:00,-0.004,-0.339,537.327,537.327,-0.171,-0.199
12/4/2017,22:00:00,-0.255,-0.311,537.327,537.327,-0.171,-0.227
13/04/2017,0:00:00,-0.817,-0.311,537.327,537.327,-0.199,-0.227
13/04/2017,2:00:00,-1.47,-0.311,537.327,537.327,-0.199,-0.227
13/04/2017,4:00:00,-1.986,-0.339,537.327,537.327,-0.199,-0.227
13/04/2017,6:00:00,-2.742,-0.339,537.327,537.327,-0.199,-0.227
13/04/2017,8:00:00,-2.073,-0.311,537.327,537.327,-0.199,-0.227
13/04/2017,10:00:00,-0.648,-0.311,537.327,537.327,-0.171,-0.199
13/04/2017,12:00:00,-0.143,-0.311,537.327,537.327,-0.171,-0.199
13/04/2017,14:00:00,-0.06,-0.311,537.327,537.327,-0.171,-0.199
13/04/2017,16:00:00,-0.004,-0.311,537.327,537.327,-0.171,-0.199
13/04/2017,18:00:00,-0.032,-0.311,537.327,537.327,-0.171,-0.199
13/04/2017,20:00:00,-0.088,-0.311,537.327,537.327,-0.171,-0.199
13/04/2017,22:00:00,-0.255,-0.311,537.327,537.327,-0.171,-0.199
14/04/2017,0:00:00,-0.367,-0.311,537.327,537.327,-0.199,-0.199
14/04/2017,2:00:00,-0.395,-0.311,537.327,537.327,-0.199,-0.227
14/04/2017,4:00:00,-0.451,-0.311,537.327,537.327,-0.199,-0.227
14/04/2017,6:00:00,-0.451,-0.311,537.327,537.327,-0.199,-0.227
14/04/2017,8:00:00,-0.507,-0.283,537.327,537.327,-0.199,-0.227
14/04/2017,10:00:00,-0.339,-0.283,537.327,537.327,-0.171,-0.227
14/04/2017,12:00:00,-0.143,-0.283,537.327,537.327,-0.171,-0.199
14/04/2017,14:00:00,-0.088,-0.283,537.327,537.327,-0.171,-0.199
14/04/2017,16:00:00,-0.06,-0.283,537.327,537.327,-0.171,-0.199
14/04/2017,18:00:00,-0.06,-0.283,537.327,537.327,-0.171,-0.199
14/04/2017,20:00:00,-0.06,-0.283,537.327,537.327,-0.171,-0.199
14/04/2017,22:00:00,-0.06,-0.283,537.327,537.327,-0.199,-0.199
15/04/2017,0:00:00,-0.227,-0.283,537.327,537.327,-0.199,-0.199
15/04/2017,2:00:00,-0.283,-0.283,537.327,537.327,-0.171,-0.227
15/04/2017,4:00:00,-0.339,-0.283,537.327,537.327,-0.199,-0.227
15/04/2017,6:00:00,-0.479,-0.283,537.327,537.327,-0.199,-0.227
15/04/2017,8:00:00,-0.817,-0.283,537.327,537.327,-0.199,-0.227
15/04/2017,10:00:00,-0.171,-0.283,537.327,537.327,-0.171,-0.199
15/04/2017,12:00:00,-0.06,-0.283,537.327,537.327,-0.171,-0.199
15/04/2017,14:00:00,-0.032,-0.283,537.327,537.327,-0.171,-0.199
15/04/2017,16:00:00,0.024,-0.283,537.327,537.327,-0.171,-0.199
15/04/2017,18:00:00,0.024,-0.283,537.327,537.327,-0.171,-0.199
15/04/2017,20:00:00,-0.004,-0.283,537.327,537.327,-0.171,-0.199
15/04/2017,22:00:00,-0.088,-0.283,537.327,537.327,-0.171,-0.199
16/04/2017,0:00:00,-0.088,-0.283,537.327,537.327,-0.199,-0.199
16/04/2017,2:00:00,-0.199,-0.283,537.327,537.327,-0.199,-0.199
16/04/2017,4:00:00,-0.367,-0.283,537.327,537.327,-0.171,-0.199
16/04/2017,6:00:00,-0.451,-0.283,537.327,537.327,-0.199,-0.227
16/04/2017,8:00:00,-0.507,-0.283,537.327,537.327,-0.199,-0.199
16/04/2017,10:00:00,-0.199,-0.283,537.327,537.327,-0.171,-0.199
16/04/2017,12:00:00,-0.032,-0.283,537.327,537.327,-0.171,-0.199
16/04/2017,14:00:00,0.024,-0.283,537.327,537.327,-0.171,-0.199
16/04/2017,16:00:00,0.024,-0.255,537.327,537.327,-0.171,-0.199
16/04/2017,18:00:00,-0.088,-0.255,537.327,537.327,-0.171,-0.199
16/04/2017,20:00:00,-0.563,-0.283,537.327,537.327,-0.199,-0.227
16/04/2017,22:00:00,-0.902,-0.283,537.327,537.327,-0.199,-0.227
17/04/2017,0:00:00,-1.27,-0.255,537.327,537.327,-0.199,-0.227
17/04/2017,2:00:00,-1.441,-0.255,537.327,537.327,-0.199,-0.227
17/04/2017,4:00:00,-1.727,-0.283,537.327,537.327,-0.199,-0.227
17/04/2017,6:00:00,-2.044,-0.283,537.327,537.327,-0.199,-0.227
17/04/2017,8:00:00,-1.785,-0.283,537.327,537.327,-0.199,-0.227
17/04/2017,10:00:00,-1.356,-0.255,537.327,537.327,-0.199,-0.227
17/04/2017,12:00:00,-1.071,-0.255,537.327,537.327,-0.199,-0.199
17/04/2017,14:00:00,-0.873,-0.255,537.327,537.327,-0.199,-0.199
17/04/2017,16:00:00,-0.817,-0.255,537.327,537.327,-0.199,-0.227
17/04/2017,18:00:00,-1.185,-0.255,537.327,537.327,-0.199,-0.227
17/04/2017,20:00:00,-1.556,-0.255,537.327,537.327,-0.199,-0.227
17/04/2017,22:00:00,-1.556,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,0:00:00,-1.699,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,2:00:00,-1.929,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,4:00:00,-1.9,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,6:00:00,-1.986,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,8:00:00,-1.842,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,10:00:00,-1.384,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,12:00:00,-1.015,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,14:00:00,-0.76,-0.255,537.327,537.327,-0.171,-0.199
18/04/2017,16:00:00,-0.676,-0.255,537.327,537.327,-0.171,-0.199
18/04/2017,18:00:00,-0.789,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,20:00:00,-1.47,-0.255,537.327,537.327,-0.199,-0.227
18/04/2017,22:00:00,-2.189,-0.255,537.327,537.327,-0.199,-0.227
19/04/2017,0:00:00,-2.421,-0.255,537.327,537.327,-0.199,-0.227
19/04/2017,2:00:00,-2.334,-0.255,537.327,537.327,-0.199,-0.227
19/04/2017,4:00:00,-2.218,-0.255,537.327,537.327,-0.199,-0.227
19/04/2017,6:00:00,-2.276,-0.255,537.327,537.327,-0.199,-0.227
19/04/2017,8:00:00,-2.102,-0.255,537.327,537.327,-0.199,-0.227
19/04/2017,10:00:00,-1.242,-0.227,537.327,537.327,-0.171,-0.227
19/04/2017,12:00:00,-0.339,-0.227,537.327,537.327,-0.171,-0.199
19/04/2017,14:00:00,-0.283,-0.227,537.327,537.327,-0.171,-0.199
19/04/2017,16:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
19/04/2017,18:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
19/04/2017,20:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
19/04/2017,22:00:00,-0.116,-0.227,537.327,537.327,-0.199,-0.199
20/04/2017,0:00:00,-0.479,-0.227,537.327,537.327,-0.199,-0.227
20/04/2017,2:00:00,-1.043,-0.227,537.327,537.327,-0.199,-0.227
20/04/2017,4:00:00,-1.213,-0.227,537.327,537.327,-0.199,-0.227
20/04/2017,6:00:00,-1.327,-0.227,537.327,537.327,-0.199,-0.227
20/04/2017,8:00:00,-1.27,-0.227,537.327,537.327,-0.199,-0.199
20/04/2017,10:00:00,-0.591,-0.227,537.327,537.327,-0.171,-0.199
20/04/2017,12:00:00,-0.339,-0.227,537.327,537.327,-0.171,-0.199
20/04/2017,14:00:00,-0.171,-0.227,537.327,537.327,-0.171,-0.199
20/04/2017,16:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
20/04/2017,18:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
20/04/2017,20:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
20/04/2017,22:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
21/04/2017,0:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
21/04/2017,2:00:00,-0.143,-0.227,537.327,537.327,-0.199,-0.199
21/04/2017,4:00:00,-0.395,-0.227,537.327,537.327,-0.199,-0.199
21/04/2017,6:00:00,-0.563,-0.227,537.327,537.327,-0.199,-0.227
21/04/2017,8:00:00,-0.479,-0.227,537.327,537.327,-0.199,-0.227
21/04/2017,10:00:00,-0.227,-0.227,537.327,537.327,-0.171,-0.199
21/04/2017,12:00:00,-0.088,-0.227,537.327,537.327,-0.171,-0.199
21/04/2017,14:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
21/04/2017,16:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
21/04/2017,18:00:00,-0.004,-0.227,537.327,537.327,-0.171,-0.199
21/04/2017,20:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
21/04/2017,22:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
22/04/2017,0:00:00,-0.06,-0.227,537.327,537.327,-0.199,-0.199
22/04/2017,2:00:00,-0.06,-0.227,537.327,537.327,-0.199,-0.199
22/04/2017,4:00:00,-0.088,-0.227,537.327,537.327,-0.199,-0.227
22/04/2017,6:00:00,-0.088,-0.227,537.327,537.327,-0.199,-0.227
22/04/2017,8:00:00,-0.116,-0.227,537.327,537.327,-0.199,-0.199
22/04/2017,10:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
22/04/2017,12:00:00,-0.032,-0.227,537.327,537.327,-0.199,-0.199
22/04/2017,14:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
22/04/2017,16:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
22/04/2017,18:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
22/04/2017,20:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
22/04/2017,22:00:00,-0.116,-0.227,537.327,537.327,-0.199,-0.227
23/04/2017,0:00:00,-0.255,-0.227,537.327,537.327,-0.199,-0.199
23/04/2017,2:00:00,-0.311,-0.227,537.327,537.327,-0.199,-0.199
23/04/2017,4:00:00,-0.283,-0.227,537.327,537.327,-0.199,-0.199
23/04/2017,6:00:00,-0.339,-0.227,537.327,537.327,-0.199,-0.199
23/04/2017,8:00:00,-0.143,-0.227,537.327,537.327,-0.199,-0.199
23/04/2017,10:00:00,-0.06,-0.227,537.327,537.327,-0.171,-0.199
23/04/2017,12:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
23/04/2017,14:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
23/04/2017,16:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
23/04/2017,18:00:00,-0.032,-0.227,537.327,537.327,-0.171,-0.199
23/04/2017,20:00:00,-0.032,-0.199,537.327,537.327,-0.171,-0.199
23/04/2017,22:00:00,-0.06,-0.199,537.327,537.327,-0.199,-0.227
24/04/2017,0:00:00,-0.227,-0.227,537.327,537.327,-0.199,-0.227
24/04/2017,2:00:00,-0.817,-0.227,537.327,537.327,-0.199,-0.227
24/04/2017,4:00:00,-0.902,-0.227,537.327,537.327,-0.199,-0.227
24/04/2017,6:00:00,-0.535,-0.227,537.327,537.327,-0.199,-0.227
24/04/2017,8:00:00,-0.423,-0.227,537.327,537.327,-0.199,-0.199
24/04/2017,10:00:00,-0.143,-0.199,537.327,537.327,-0.171,-0.199
24/04/2017,12:00:00,-0.06,-0.199,537.327,537.327,-0.171,-0.199
24/04/2017,14:00:00,-0.06,-0.199,537.327,537.327,-0.171,-0.199
24/04/2017,16:00:00,-0.032,-0.199,537.327,537.327,-0.171,-0.199
24/04/2017,18:00:00,-0.032,-0.199,537.327,537.327,-0.171,-0.199
24/04/2017,20:00:00,-0.032,-0.199,537.327,537.327,-0.171,-0.199
24/04/2017,22:00:00,-0.06,-0.199,537.327,537.327,-0.199,-0.199
25/04/2017,0:00:00,-0.339,-0.199,537.327,537.327,-0.199,-0.199
25/04/2017,2:00:00,-0.62,-0.199,537.327,537.327,-0.199,-0.227
25/04/2017,4:00:00,-0.789,-0.227,537.327,537.327,-0.199,-0.227
25/04/2017,6:00:00,-0.93,-0.199,537.327,537.327,-0.199,-0.227
25/04/2017,8:00:00,-0.845,-0.199,537.327,537.327,-0.199,-0.227
25/04/2017,10:00:00,-0.116,-0.199,537.327,537.327,-0.171,-0.199
25/04/2017,12:00:00,-0.004,-0.199,537.327,537.327,-0.171,-0.199
25/04/2017,14:00:00,0.051,-0.199,537.327,537.327,-0.171,-0.199
25/04/2017,16:00:00,0.079,-0.199,537.327,537.327,-0.171,-0.199
25/04/2017,18:00:00,0.079,-0.199,537.327,537.327,-0.171,-0.199
25/04/2017,20:00:00,0.024,-0.199,537.327,537.327,-0.171,-0.199
25/04/2017,22:00:00,-0.032,-0.199,537.327,537.327,-0.171,-0.199
26/04/2017,0:00:00,-0.116,-0.199,537.327,537.327,-0.171,-0.199
26/04/2017,2:00:00,-0.367,-0.199,537.327,537.327,-0.199,-0.227
26/04/2017,4:00:00,-0.311,-0.199,537.327,537.327,-0.199,-0.227
26/04/2017,6:00:00,-1.413,-0.199,537.327,537.327,-0.199,-0.227
26/04/2017,8:00:00,-0.789,-0.199,537.327,537.327,-0.171,-0.199
26/04/2017,10:00:00,-0.06,-0.199,537.327,537.327,-0.171,-0.199
26/04/2017,12:00:00,0.135,-0.199,537.327,537.327,-0.171,-0.199
26/04/2017,14:00:00,0.273,-0.199,537.327,537.327,-0.171,-0.199
26/04/2017,16:00:00,0.218,-0.171,537.327,537.327,-0.171,-0.199
26/04/2017,18:00:00,0.218,-0.088,537.327,537.327,-0.171,-0.199
26/04/2017,20:00:00,0.107,-0.088,537.327,537.327,-0.171,-0.199
26/04/2017,22:00:00,-0.116,-0.116,537.327,537.327,-0.171,-0.199
27/04/2017,0:00:00,-0.367,-0.116,537.327,537.327,-0.199,-0.199
27/04/2017,2:00:00,-1.015,-0.143,537.327,537.327,-0.199,-0.199
27/04/2017,4:00:00,-1.47,-0.143,537.327,537.327,-0.199,-0.227
27/04/2017,6:00:00,-1.958,-0.143,537.327,537.327,-0.199,-0.227
27/04/2017,8:00:00,-1.015,-0.171,537.327,537.327,-0.171,-0.199
27/04/2017,10:00:00,-0.032,-0.143,537.327,537.327,-0.171,-0.199
27/04/2017,12:00:00,0.412,-0.143,537.327,537.327,-0.171,-0.199
27/04/2017,14:00:00,0.412,-0.143,537.327,537.327,-0.171,-0.199
27/04/2017,16:00:00,0.273,-0.116,537.327,537.327,-0.171,-0.199
27/04/2017,18:00:00,0.301,-0.116,537.327,537.327,-0.171,-0.199
27/04/2017,20:00:00,0.163,-0.116,537.327,537.327,-0.171,-0.199
27/04/2017,22:00:00,0.079,-0.116,537.327,537.327,-0.171,-0.199
28/04/2017,0:00:00,0.024,-0.088,537.327,537.327,-0.171,-0.199
28/04/2017,2:00:00,-0.06,-0.116,537.327,537.327,-0.171,-0.199
28/04/2017,4:00:00,-0.032,-0.116,537.327,537.327,-0.171,-0.199
28/04/2017,6:00:00,-0.004,-0.116,537.327,537.327,-0.171,-0.199
28/04/2017,8:00:00,0.107,-0.116,537.327,537.327,-0.171,-0.199
28/04/2017,10:00:00,0.356,-0.116,537.327,537.327,-0.171,-0.199
28/04/2017,12:00:00,0.55,-0.116,537.327,537.327,-0.171,-0.199
28/04/2017,14:00:00,0.522,-0.116,537.327,537.327,-0.171,-0.199
28/04/2017,16:00:00,0.329,-0.088,537.327,537.327,-0.171,-0.199
28/04/2017,18:00:00,0.329,-0.06,537.327,537.327,-0.171,-0.199
28/04/2017,20:00:00,0.107,-0.06,537.327,537.327,-0.171,-0.199
28/04/2017,22:00:00,-0.451,-0.06,537.327,537.327,-0.199,-0.199
29/04/2017,0:00:00,-1.213,-0.088,537.327,537.327,-0.199,-0.199
29/04/2017,2:00:00,-0.591,-0.088,537.327,537.327,-0.199,-0.227
29/04/2017,4:00:00,-1.071,-0.088,537.327,537.327,-0.199,-0.199
29/04/2017,6:00:00,-0.62,-0.088,537.327,537.327,-0.171,-0.227
29/04/2017,8:00:00,-0.116,-0.088,537.327,537.327,-0.171,-0.199
29/04/2017,10:00:00,0.605,-0.088,537.327,537.327,-0.171,-0.199
29/04/2017,12:00:00,0.356,-0.088,537.327,537.327,-0.171,-0.199
29/04/2017,14:00:00,1.153,-0.088,537.327,537.327,-0.171,-0.199
29/04/2017,16:00:00,1.044,-0.06,537.327,537.327,-0.171,-0.199
29/04/2017,18:00:00,0.715,-0.06,537.327,537.327,-0.171,-0.199
29/04/2017,20:00:00,0.329,-0.06,537.327,537.327,-0.171,-0.199
29/04/2017,22:00:00,-0.032,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,0:00:00,-0.283,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,2:00:00,-0.423,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,4:00:00,-0.199,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,6:00:00,-0.032,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,8:00:00,0.107,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,10:00:00,0.55,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,12:00:00,0.962,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,14:00:00,1.017,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,16:00:00,1.099,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,18:00:00,0.825,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,20:00:00,0.412,-0.06,537.327,537.327,-0.171,-0.199
30/04/2017,22:00:00,-0.789,-0.06,537.327,537.327,-0.171,-0.199
1/5/2017,0:00:00,-1.613,-0.06,537.327,537.327,-0.171,-0.227
1/5/2017,2:00:00,-2.771,-0.06,537.327,537.327,-0.171,-0.227
1/5/2017,4:00:00,-3.627,-0.06,537.327,537.327,-0.199,-0.227
1/5/2017,6:00:00,-3.538,-0.06,537.327,537.327,-0.199,-0.227
1/5/2017,8:00:00,-0.958,-0.06,537.327,537.327,-0.171,-0.199
1/5/2017,10:00:00,1.317,-0.06,537.327,537.327,-0.171,-0.199
1/5/2017,12:00:00,2.074,-0.06,537.327,537.327,-0.171,-0.199
1/5/2017,14:00:00,2.503,-0.06,537.327,537.327,-0.171,-0.199
1/5/2017,16:00:00,2.53,-0.06,537.327,537.327,-0.171,-0.199
1/5/2017,18:00:00,1.967,-0.06,537.327,537.327,-0.171,-0.199
1/5/2017,20:00:00,0.934,-0.06,537.327,537.327,-0.171,-0.199
1/5/2017,22:00:00,0.273,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,0:00:00,-0.367,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,2:00:00,-1.27,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,4:00:00,-1.527,-0.06,537.327,537.327,-0.199,-0.199
2/5/2017,6:00:00,-2.566,-0.06,537.327,537.327,-0.199,-0.227
2/5/2017,8:00:00,-0.817,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,10:00:00,1.859,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,12:00:00,3.854,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,14:00:00,6.408,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,16:00:00,5.36,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,18:00:00,4.141,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,20:00:00,1.913,-0.06,537.327,537.327,-0.171,-0.199
2/5/2017,22:00:00,0.356,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,0:00:00,0.439,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,2:00:00,0.273,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,4:00:00,0.384,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,6:00:00,0.024,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,8:00:00,2.343,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,10:00:00,6.23,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,12:00:00,8.519,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,14:00:00,11.589,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,16:00:00,10.687,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,18:00:00,7.393,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,20:00:00,3.142,-0.06,537.327,537.327,-0.171,-0.199
3/5/2017,22:00:00,1.588,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,0:00:00,1.017,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,2:00:00,-1.67,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,4:00:00,-3.183,-0.06,537.327,537.327,-0.199,-0.227
4/5/2017,6:00:00,-3.568,-0.06,537.327,537.327,-0.199,-0.227
4/5/2017,8:00:00,-0.143,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,10:00:00,6.458,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,12:00:00,10.59,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,14:00:00,13.882,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,16:00:00,10.173,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,18:00:00,8.419,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,20:00:00,4.766,-0.06,537.327,537.327,-0.171,-0.199
4/5/2017,22:00:00,1.317,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,0:00:00,-0.116,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,2:00:00,-0.116,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,4:00:00,-0.143,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,6:00:00,0.246,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,8:00:00,2.744,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,10:00:00,7.066,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,12:00:00,8.792,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,14:00:00,14.361,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,16:00:00,9.262,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,18:00:00,5.719,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,20:00:00,4.246,-0.06,537.327,537.327,-0.171,-0.199
5/5/2017,22:00:00,3.406,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,0:00:00,2.289,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,2:00:00,1.153,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,4:00:00,-0.171,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,6:00:00,0.88,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,8:00:00,2.664,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,10:00:00,4.141,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,12:00:00,6.788,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,14:00:00,5.898,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,16:00:00,4.869,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,18:00:00,2.983,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,20:00:00,2.021,-0.06,537.327,537.327,-0.171,-0.199
6/5/2017,22:00:00,0.439,-0.06,537.327,537.327,-0.171,-0.199
7/5/2017,0:00:00,-0.395,-0.06,537.327,537.327,-0.199,-0.199
7/5/2017,2:00:00,-0.62,-0.06,537.327,537.327,-0.199,-0.199
7/5/2017,4:00:00,-0.958,-0.06,537.327,537.327,-0.199,-0.227
7/5/2017,6:00:00,-0.902,-0.06,537.327,537.327,-0.199,-0.227
7/5/2017,8:00:00,1.044,-0.06,537.327,537.327,-0.199,-0.199
7/5/2017,10:00:00,5.385,-0.06,537.327,537.327,-0.171,-0.199
7/5/2017,12:00:00,10.834,-0.06,537.327,537.327,-0.171,-0.199
7/5/2017,14:00:00,13.714,-0.06,537.327,537.327,-0.171,-0.199
7/5/2017,16:00:00,14.122,-0.06,537.327,537.327,-0.171,-0.199
7/5/2017,18:00:00,9.312,-0.06,537.327,537.327,-0.171,-0.199
7/5/2017,20:00:00,4.973,-0.06,537.327,537.327,-0.171,-0.199
7/5/2017,22:00:00,-0.088,-0.06,537.327,537.327,-0.171,-0.199
8/5/2017,0:00:00,-2.363,-0.06,537.327,537.327,-0.171,-0.199
8/5/2017,2:00:00,-3.39,-0.06,537.327,537.327,-0.199,-0.227
8/5/2017,4:00:00,-4.348,-0.06,537.327,537.327,-0.199,-0.227
8/5/2017,6:00:00,-3.926,-0.06,537.327,537.327,-0.199,-0.227
8/5/2017,8:00:00,0.962,-0.06,537.327,537.327,-0.171,-0.199
8/5/2017,10:00:00,7.469,-0.06,537.327,537.327,-0.171,-0.199
8/5/2017,12:00:00,11.589,-0.06,537.327,537.327,-0.171,-0.199
8/5/2017,14:00:00,13.618,-0.06,537.327,537.327,-0.171,-0.199
8/5/2017,16:00:00,14.385,-0.06,537.327,537.327,-0.171,-0.199
8/5/2017,18:00:00,11.2,-0.06,537.327,537.327,-0.171,-0.199
